V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
25,Dependiente,169759,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,95,Bajo
68,Dependiente,168794,Primaria,Soltero,Medio,Media,Masculino,0,0,30,Bajo
27,Dependiente,214858,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
24,NA,35633,Secundaria,Conviviente,NA,NA,Masculino,0,0,40,Bajo
63,Dependiente,33487,Primaria,Soltero,Bajo,Bajo,Masculino,0,0,40,Bajo
22,Independiente,311512,Secundaria,Soltero,Alto,Alta,Masculino,2000,0,15,Alto
19,NA,20469,Secundaria,Conviviente,NA,NA,Femenino,0,0,12,Bajo
34,NA,197688,Secundaria,Conviviente,NA,NA,Femenino,0,0,40,Bajo
21,Mixto,78170,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,42,Medio
20,Dependiente,286166,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,48,Medio
22,Dependiente,264874,Secundaria,Conviviente,Alto,Media,Femenino,0,0,40,Bajo
48,Independiente,273402,Primaria,Soltero,Bajo,Bajo,Masculino,0,1902,40,Bajo
31,Independiente,243665,Secundaria,Soltero,Alto,Alta,Masculino,0,0,41,Alto
23,Dependiente,211678,Secundaria,Conviviente,Alto,Alta,Masculino,2000,0,40,Alto
24,Dependiente,346909,Secundaria,Soltero,Alto,Alta,Masculino,0,0,44,Alto
35,Dependiente,334291,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Alto
62,Dependiente,244087,Superior,Soltero,Alto,Alta,Masculino,15024,0,50,Alto
35,Dependiente,237943,Secundaria,Soltero,Alto,Alta,Masculino,0,0,60,Alto
36,Dependiente,33394,Técnico,Soltero,Bajo,Media,Masculino,0,1887,35,Alto
73,Mixto,349347,Primaria,Soltero,Bajo,Bajo,Masculino,0,0,25,Bajo
47,Dependiente,215620,Superior,Soltero,Alto,Alta,Masculino,15024,0,55,Alto
41,Dependiente,204415,Técnico,Soltero,Bajo,Media,Masculino,0,0,48,Alto
30,Independiente,102130,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
61,Dependiente,380462,Primaria,Soltero,Medio,Media,Masculino,0,0,40,Bajo
27,Dependiente,160731,Técnico,Soltero,Bajo,Media,Masculino,0,0,40,Bajo
53,Dependiente,239284,Secundaria,Soltero,Alto,Baja,Femenino,0,0,40,Bajo
59,Dependiente,167963,Secundaria,Conviviente,Alto,Baja,Masculino,0,0,40,Bajo
21,Dependiente,141453,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Medio
31,Dependiente,106437,Superior,Soltero,Alto,Alta,Femenino,0,0,60,Alto
59,Independiente,165695,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
68,Dependiente,201732,Secundaria,Soltero,Alto,Baja,Femenino,0,0,40,Alto
28,Dependiente,261278,Técnico,Conviviente,Medio,Media,Femenino,0,0,40,Bajo
38,Dependiente,234962,Secundaria,Soltero,Alto,Alta,Masculino,2829,0,30,Alto
30,NA,147215,Secundaria,Conviviente,NA,NA,Femenino,0,0,30,Bajo
53,Dependiente,117814,Secundaria,Soltero,Alto,Baja,Femenino,0,0,38,Alto
24,Dependiente,177287,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,38,Alto
28,NA,149646,Secundaria,Soltero,NA,NA,Femenino,0,0,20,Bajo
44,Dependiente,205822,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
41,Dependiente,82161,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
19,Dependiente,29510,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,20,Alto
62,Dependiente,110586,Secundaria,Caso,Alto,Baja,Femenino,0,0,40,Alto
35,Dependiente,178322,Técnico,Soltero,Bajo,Bajo,Masculino,0,0,40,Medio
37,Dependiente,220585,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Medio
23,NA,184699,Secundaria,Conviviente,NA,NA,Femenino,0,0,40,Bajo
29,Dependiente,112403,Secundaria,Conviviente,Bajo,Bajo,Masculino,0,0,35,Bajo
57,Dependiente,33725,Técnico,Soltero,Bajo,Media,Masculino,0,0,50,Medio
38,Dependiente,187069,Secundaria,Soltero,Alto,Alta,Masculino,0,0,45,Alto
37,Dependiente,271767,Técnico,Conviviente,Medio,Media,Masculino,0,0,48,Medio
19,Dependiente,43937,Secundaria,Conviviente,Alto,Media,Femenino,0,0,20,Medio
20,Independiente,126822,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,15,Medio
42,Independiente,195124,Secundaria,Soltero,Alto,Baja,Masculino,7430,0,50,Alto
26,Dependiente,29957,Superior,Conviviente,Alto,Media,Masculino,0,0,25,Bajo
47,Dependiente,149116,Superior,Conviviente,Alto,Alta,Femenino,2000,0,50,Alto
27,Independiente,221317,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
25,Dependiente,193820,Técnico,Conviviente,Alto,Alta,Femenino,0,1876,40,Alto
37,Dependiente,186191,Secundaria,Soltero,Alto,Alta,Masculino,0,0,45,Medio
23,Dependiente,312017,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Medio
26,Dependiente,246025,Secundaria,Conviviente,Alto,Baja,Femenino,0,0,20,Alto
60,Dependiente,143932,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
61,NA,60641,Técnico,Conviviente,NA,NA,Femenino,0,0,45,Bajo
45,Dependiente,120131,Secundaria,Soltero,Alto,Alta,Masculino,0,1887,40,Alto
42,Dependiente,156580,Técnico,Soltero,Bajo,Media,Femenino,0,0,40,Bajo
22,Dependiente,186849,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Bajo
56,Dependiente,51662,Secundaria,Soltero,Alto,Alta,Femenino,0,0,40,Medio
64,Dependiente,148606,Primaria,Conviviente,Medio,Media,Femenino,0,0,35,Medio
31,Dependiente,78602,Técnico,Soltero,Medio,Alta,Femenino,0,0,40,Medio
51,Dependiente,138022,Superior,Soltero,Alto,Alta,Masculino,0,0,60,Alto
26,Dependiente,68895,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,50,Medio
38,Dependiente,227945,Superior,Soltero,Alto,Alta,Masculino,NA,0,65,Alto
90,NA,39824,Secundaria,Caso,NA,NA,Masculino,401,0,4,Bajo
26,Dependiente,36936,Técnico,Soltero,Bajo,Media,Masculino,0,2002,40,Bajo
55,Dependiente,194065,Técnico,Soltero,Bajo,Alta,Femenino,0,0,40,Bajo
72,NA,173427,Secundaria,Soltero,NA,NA,Masculino,0,0,40,Bajo
58,Dependiente,111394,Técnico,Soltero,Bajo,Bajo,Masculino,0,0,40,Alto
34,Dependiente,318886,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
37,Dependiente,91711,Técnico,Soltero,Medio,Media,Masculino,0,0,60,Medio
22,Dependiente,317019,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,30,Medio
31,Independiente,356689,Técnico,Soltero,Bajo,Media,M,0,0,40,Bajo
19,Dependiente,194905,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,30,Medio
47,Dependiente,180277,Secundaria,Soltero,Alto,Alta,Femenino,0,0,40,Bajo
35,Dependiente,187625,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,65,Bajo
37,Dependiente,134088,Técnico,Conviviente,Alto,Alta,Femenino,0,0,40,Alto
45,Dependiente,49298,Técnico,Conviviente,Bajo,Media,Masculino,0,0,40,Bajo
27,Dependiente,166210,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Medio
21,Dependiente,201603,Secundaria,Conviviente,Alto,Alta,Masculino,2176,0,40,Alto
42,Dependiente,99185,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
42,Dependiente,207392,Secundaria,Soltero,Alto,Alta,Masculino,0,0,12,Alto
25,Dependiente,182866,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Alto
42,Dependiente,29320,Técnico,Soltero,Bajo,Media,Masculino,0,0,40,Bajo
31,Dependiente,373432,Primaria,Soltero,Bajo,Bajo,Masculino,0,0,43,Bajo
54,Dependiente,175262,Sin estudios,Soltero,Bajo,Bajo,Masculino,0,0,40,Bajo
29,Dependiente,119359,Secundaria,Soltero,Alto,Alta,Femenino,0,0,10,Alto
50,Independiente,308764,Secundaria,Caso,Alto,Baja,Femenino,0,0,40,Bajo
44,Independiente,306440,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
44,Dependiente,191256,Secundaria,Soltero,Alto,Alta,Masculino,0,0,65,Alto
51,Dependiente,122109,Secundaria,Soltero,Alto,Alta,Femenino,0,0,35,Alto
52,Mixto,51048,Técnico,Soltero,Alto,Alta,Masculino,4800,0,55,Alto
39,Dependiente,99527,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
25,Dependiente,222254,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Alto
59,Dependiente,31359,Superior,Soltero,Alto,Alta,Masculino,15024,0,80,Alto
34,Dependiente,34848,Secundaria,Soltero,Alto,Alta,Masculino,4064,0,40,Medio
54,Independiente,279881,Técnico,Soltero,Alto,Alta,Masculino,0,0,40,Medio
24,Dependiente,225724,Técnico,Conviviente,Alto,Alta,Femenino,0,0,20,Medio
45,Dependiente,330087,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Bajo
30,Dependiente,162572,Técnico,Conviviente,Bajo,Alta,Masculino,0,0,70,Alto
63,Dependiente,31389,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,12,Bajo
44,Dependiente,182629,Superior,Soltero,Alto,Alta,Masculino,0,0,24,Alto
37,Dependiente,329980,Superior,Soltero,Alto,Alta,Masculino,0,2415,60,Alto
45,Dependiente,140581,Secundaria,Caso,Alto,Baja,Femenino,0,0,40,Medio
63,Dependiente,226422,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Bajo
52,Mixto,143807,Secundaria,Soltero,Alto,Alta,Femenino,0,0,40,Medio
27,Dependiente,176683,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,48,Alto
75,NA,125784,Secundaria,Soltero,NA,NA,M,0,0,8,Bajo
38,Dependiente,172342,Secundaria,Soltero,Alto,Baja,Femenino,0,0,40,Bajo
24,Independiente,275421,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Alto
40,Dependiente,142444,Técnico,Conviviente,Bajo,Alta,Femenino,0,0,45,Bajo
46,Dependiente,83082,Técnico,Conviviente,Bajo,Alta,Femenino,2000,5200,33,Bajo
33,Dependiente,267859,Secundaria,Conviviente,Bajo,Bajo,Masculino,0,0,40,Bajo
35,Dependiente,217893,Secundaria,Soltero,Alto,Alta,Femenino,0,0,30,Medio
25,NA,237865,Secundaria,Conviviente,NA,NA,Masculino,0,0,40,Bajo
19,Dependiente,298891,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Bajo
43,Dependiente,33331,Técnico,Soltero,Bajo,Bajo,Masculino,0,0,55,Bajo
31,Dependiente,114937,Técnico,Soltero,Alto,Alta,Masculino,2000,0,40,Alto
35,Dependiente,160120,Superior,Soltero,Alto,Alta,Masculino,0,0,50,Alto
58,Dependiente,250206,Primaria,Soltero,Medio,Media,Masculino,5178,0,40,Alto
32,Dependiente,208180,Técnico,Soltero,Bajo,Bajo,Femenino,0,0,24,Medio
20,Dependiente,309580,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Alto
62,Dependiente,39630,Secundaria,Soltero,Medio,Media,Masculino,0,0,40,Medio
18,Dependiente,301762,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,25,Alto
27,Dependiente,133937,Superior,Conviviente,Alto,Alta,Masculino,0,0,40,Alto
19,Dependiente,333953,Secundaria,Conviviente,Alto,Media,Femenino,0,0,30,Bajo
25,Dependiente,111058,Técnico,Conviviente,Medio,Media,Masculino,0,0,40,Medio
23,Dependiente,119838,Técnico,Conviviente,Alto,Alta,Masculino,0,0,50,Alto
26,Dependiente,160261,Superior,Conviviente,Alto,Alta,Masculino,0,0,20,Bajo
19,NA,263224,Secundaria,Conviviente,NA,NA,Femenino,0,0,30,Bajo
47,Dependiente,84735,Superior,Soltero,Alto,Alta,Femenino,0,0,20,Alto
31,Dependiente,235389,Primaria,Conviviente,Medio,Media,Femenino,0,0,30,Medio
47,Independiente,103743,Primaria,Soltero,Medio,Media,Masculino,0,0,40,Medio
47,Independiente,272182,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Alto
18,Dependiente,115443,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,25,Alto
31,Dependiente,162572,Técnico,Soltero,Bajo,Media,Masculino,0,0,40,Bajo
46,Dependiente,336984,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,17,Bajo
18,Dependiente,107277,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,20,Alto
54,Independiente,51048,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
48,Dependiente,93476,Secundaria,Conviviente,Alto,Alta,Femenino,0,2001,40,Bajo
48,Dependiente,141944,Secundaria,Soltero,Alto,Alta,Masculino,4386,0,40,Alto
37,Dependiente,103408,Secundaria,Conviviente,Alto,Alta,Masculino,4800,0,40,Alto
24,NA,174182,Secundaria,Soltero,NA,NA,Femenino,0,0,24,Bajo
42,Independiente,108183,Superior,Soltero,Alto,Alta,M,0,1902,40,Alto
39,Dependiente,279272,Técnico,Conviviente,Alto,Alta,Masculino,0,0,60,Alto
50,Dependiente,31621,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
33,Dependiente,87605,Secundaria,Conviviente,Alto,Baja,Femenino,0,0,40,Medio
57,Dependiente,195835,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
61,Independiente,95450,Técnico,Soltero,Bajo,Media,Masculino,5178,0,50,Medio
30,Independiente,314310,Técnico,Soltero,Medio,Media,Masculino,0,0,40,Alto
24,Dependiente,83374,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,30,Alto
28,Dependiente,189346,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
68,Dependiente,211162,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Bajo
62,NA,223447,Secundaria,Soltero,NA,NA,Masculino,0,0,40,Bajo
22,Dependiente,351381,Técnico,Conviviente,Bajo,Alta,Femenino,0,0,40,Bajo
26,Dependiente,135645,Técnico,Conviviente,Bajo,Alta,M,0,0,40,Bajo
53,Independiente,156877,Secundaria,Soltero,Alto,Alta,Masculino,15024,0,35,Alto
67,NA,209137,Técnico,Soltero,NA,NA,Masculino,0,0,40,Bajo
20,Dependiente,366929,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,35,Alto
23,Dependiente,314539,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
69,NA,628797,Secundaria,Caso,NA,NA,Femenino,0,0,20,Bajo
35,Dependiente,23621,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,70,Alto
20,Dependiente,184779,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,20,Medio
62,Dependiente,173601,Técnico,Soltero,Medio,Media,Masculino,0,0,40,Medio
22,Dependiente,279802,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Bajo
43,Dependiente,152958,Secundaria,Soltero,Alto,Alta,Masculino,0,0,35,Alto
47,Dependiente,420986,Técnico,Soltero,Alto,Alta,Masculino,0,0,40,Alto
56,Independiente,155238,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
47,Dependiente,232628,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
33,Independiente,137616,Superior,Conviviente,Alto,Alta,Femenino,0,0,35,Alto
22,Dependiente,46561,Técnico,Soltero,Alto,Alta,Masculino,0,0,40,Medio
36,Independiente,197495,Técnico,Soltero,Bajo,Alta,Femenino,0,0,40,Bajo
65,Dependiente,174056,Primaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
38,Dependiente,103323,Secundaria,Soltero,Alto,Alta,Masculino,7688,0,40,Alto
27,Dependiente,36440,Superior,Conviviente,Alto,Alta,Femenino,0,0,65,Alto
63,Dependiente,264968,Técnico,Conviviente,Bajo,Bajo,Masculino,0,0,40,Bajo
19,Dependiente,140985,Secundaria,Conviviente,Alto,Media,Masculino,0,0,25,Medio
36,Dependiente,461337,Secundaria,Soltero,Alto,Alta,Femenino,0,0,40,Medio
58,Independiente,318537,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
32,Independiente,128714,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,32,Alto
23,Dependiente,87528,Técnico,Conviviente,Bajo,Alta,Femenino,0,0,45,Bajo
19,Dependiente,144911,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,20,Medio
33,Dependiente,137310,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Medio
25,Dependiente,104439,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,50,Alto
18,Dependiente,194561,Secundaria,Conviviente,Medio,Media,Masculino,0,0,37,Bajo
37,Dependiente,76855,Secundaria,Soltero,Alto,Baja,Femenino,0,0,40,Bajo
24,Dependiente,326334,Técnico,Conviviente,Bajo,Media,Masculino,0,0,20,Bajo
64,NA,159938,Secundaria,Soltero,NA,NA,Masculino,8614,0,40,Alto
36,Independiente,251091,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
31,Dependiente,27856,Secundaria,Conviviente,Alto,Baja,Femenino,0,0,8,Alto
45,Dependiente,102076,Secundaria,Soltero,Alto,Baja,Femenino,0,0,32,Medio
32,Dependiente,372692,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
35,Dependiente,199753,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,48,Alto
41,Mixto,32533,Técnico,Soltero,Bajo,Media,Masculino,0,0,45,Bajo
41,Independiente,365986,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
32,Independiente,40444,Superior,Conviviente,Alto,Alta,Masculino,0,0,50,Medio
32,Mixto,316769,Secundaria,Conviviente,Alto,Baja,Femenino,0,0,40,Bajo
47,Dependiente,216657,Secundaria,Soltero,Alto,Alta,Masculino,0,0,60,Medio
41,Dependiente,277783,Secundaria,Soltero,Alto,Alta,Masculino,0,2001,50,Medio
26,Dependiente,190330,Técnico,Conviviente,Alto,Alta,Masculino,0,0,30,Alto
24,Dependiente,205839,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Medio
32,Independiente,49325,Primaria,Soltero,Medio,Media,Masculino,0,0,40,Medio
55,Dependiente,171467,Secundaria,Soltero,Alto,Baja,Masculino,0,0,48,Alto
41,Dependiente,49797,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Bajo
37,Independiente,397877,Técnico,Soltero,Medio,Media,Masculino,0,0,40,Alto
36,Dependiente,257691,Técnico,Conviviente,Medio,Media,Femenino,0,0,20,Medio
63,Dependiente,143098,Secundaria,Soltero,Alto,Alta,Masculino,4064,0,40,Alto
35,Dependiente,410034,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Alto
50,Mixto,190762,Sin estudios,Soltero,Bajo,Bajo,Masculino,0,0,40,Bajo
43,Dependiente,89636,Técnico,Soltero,Medio,Media,Femenino,0,0,60,Medio
50,Dependiente,127151,Superior,Soltero,Alto,Alta,f,0,0,40,Alto
27,Independiente,162973,Técnico,Conviviente,Alto,Alta,Masculino,0,0,56,Medio
24,Dependiente,121023,Técnico,Conviviente,Bajo,Alta,Femenino,0,0,40,Bajo
37,Independiente,239161,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,52,Medio
57,Independiente,189824,Secundaria,Soltero,Alto,Alta,Masculino,7298,0,40,Alto
33,Independiente,267859,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
34,Dependiente,157747,Secundaria,Soltero,Alto,Alta,Masculino,0,0,45,Alto
50,Dependiente,121411,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
27,Dependiente,199903,Técnico,Conviviente,Bajo,Alta,Femenino,0,0,40,Bajo
30,Dependiente,187279,Secundaria,Soltero,Alto,Alta,Masculino,0,0,44,Medio
41,Dependiente,204235,Técnico,Soltero,Alto,Alta,Masculino,0,0,40,Alto
51,Dependiente,293802,Sin estudios,Soltero,Bajo,Bajo,Masculino,0,0,52,Bajo
51,Dependiente,120270,Técnico,Soltero,Bajo,Media,Masculino,0,0,40,Alto
19,Dependiente,93604,Primaria,Conviviente,Medio,Media,Masculino,0,1602,32,Medio
36,Dependiente,297847,Secundaria,Conviviente,Alto,Alta,Femenino,0,2001,40,Bajo
26,Mixto,127202,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
29,Mixto,178564,Técnico,Conviviente,Bajo,Alta,Masculino,0,0,40,Bajo
43,Dependiente,166740,Secundaria,Soltero,Alto,Alta,Masculino,0,0,48,Alto
39,Independiente,203070,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Alto
30,Dependiente,381153,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
35,Dependiente,38294,Secundaria,Soltero,Alto,Alta,M,0,0,40,Medio
30,Dependiente,115963,Primaria,Conviviente,Medio,Alta,Masculino,0,0,42,Bajo
53,Independiente,221791,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
48,Independiente,170142,Superior,Soltero,Alto,Alta,Masculino,0,0,40,Alto
22,Dependiente,51362,Técnico,Conviviente,Bajo,Alta,Femenino,0,0,16,Bajo
29,Independiente,376302,Técnico,Soltero,Bajo,Bajo,Femenino,0,0,35,Medio
28,Dependiente,110164,Secundaria,Soltero,Alto,Media,Masculino,0,0,24,Bajo
25,Dependiente,199545,Secundaria,Soltero,Alto,Alta,Femenino,0,0,15,Alto
19,NA,369678,Secundaria,Conviviente,NA,NA,Masculino,0,0,30,Bajo
33,Dependiente,166961,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,38,Medio
34,Dependiente,108454,Secundaria,Soltero,Alto,Alta,Masculino,0,0,45,Bajo
18,NA,423460,Secundaria,Conviviente,NA,NA,M,0,0,36,Bajo
57,Dependiente,413373,Superior,Soltero,Alto,Alta,Masculino,0,1902,40,Alto
47,Dependiente,185385,Secundaria,Soltero,Alto,Alta,Masculino,5013,0,24,Bajo
25,Dependiente,272428,Secundaria,Conviviente,Alto,Alta,Masculino,4416,0,42,Alto
24,Dependiente,192766,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
24,Dependiente,282604,Secundaria,Soltero,Alto,Media,Masculino,0,0,24,Medio
28,Dependiente,286452,Primaria,Conviviente,Medio,Alta,Femenino,0,0,40,Medio
52,Dependiente,68015,Secundaria,Soltero,Alto,Alta,Masculino,0,0,90,Alto
54,Dependiente,206964,Secundaria,Soltero,Alto,Alta,Masculino,0,1977,40,Alto
41,Dependiente,57233,Técnico,Conviviente,Bajo,Alta,Masculino,0,0,40,Bajo
33,Dependiente,195576,Secundaria,Soltero,Alto,Alta,Masculino,4386,0,60,Alto
26,Dependiente,106548,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Bajo
28,Dependiente,205337,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
60,Dependiente,184362,Secundaria,Soltero,Alto,Alta,Femenino,0,0,25,Alto
55,Dependiente,124137,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
57,Dependiente,161964,Secundaria,Soltero,Alto,Alta,Masculino,0,0,55,Bajo
24,Dependiente,211160,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Bajo
17,Dependiente,231439,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,30,Medio
40,Dependiente,70761,Técnico,Conviviente,Bajo,Alta,Masculino,0,0,40,Bajo
22,NA,367655,Secundaria,Conviviente,NA,NA,Masculino,0,0,40,Bajo
51,Independiente,277024,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Alto
22,NA,57827,Secundaria,Conviviente,NA,NA,Masculino,0,0,40,Bajo
33,Independiente,208785,Secundaria,Conviviente,Alto,Alta,Masculino,10520,0,40,Alto
41,Dependiente,287306,Técnico,Soltero,Bajo,Media,Masculino,15024,0,60,Alto
38,NA,75024,Primaria,Soltero,NA,Media,Femenino,0,0,40,Bajo
36,Dependiente,203482,Técnico,Soltero,Bajo,Bajo,Masculino,0,0,40,Medio
46,Dependiente,57929,Secundaria,Soltero,Alto,Alta,Masculino,0,0,25,Medio
26,Dependiente,359327,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Medio
33,Dependiente,59944,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Bajo
33,Mixto,256062,Secundaria,Conviviente,Bajo,Bajo,Femenino,0,0,35,Bajo
41,Dependiente,152529,Técnico,Conviviente,Medio,Media,Masculino,0,0,40,Alto
48,Dependiente,149640,Secundaria,Soltero,Medio,Media,Masculino,2000,0,40,Medio
48,Dependiente,200825,Secundaria,Soltero,Alto,Alta,Masculino,0,0,30,Alto
33,Dependiente,119033,Primaria,Soltero,Medio,Media,Masculino,0,0,40,Bajo
22,Dependiente,184779,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Alto
17,Dependiente,95909,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,12,Alto
44,Dependiente,98211,Técnico,Soltero,Bajo,Bajo,Masculino,0,0,55,Bajo
26,Dependiente,122999,Superior,Conviviente,Alto,Alta,Masculino,8614,0,40,Alto
36,Dependiente,112512,Secundaria,Conviviente,Alto,Baja,Femenino,0,0,40,Bajo
41,Dependiente,150533,Secundaria,Soltero,Alto,Alta,Masculino,2829,0,40,Alto
44,Dependiente,177905,Secundaria,Soltero,Alto,Baja,Masculino,4800,5200,58,Alto
43,Dependiente,336763,Secundaria,Soltero,Alto,Baja,Femenino,0,880,42,Alto
48,Dependiente,55237,Técnico,Soltero,Medio,Media,Masculino,0,0,45,Medio
52,Dependiente,195638,Secundaria,Conviviente,Alto,Baja,Femenino,0,0,45,Bajo
62,Dependiente,211035,Técnico,Soltero,Bajo,Media,f,0,0,30,Medio
34,Dependiente,177675,Técnico,Soltero,Medio,Media,Masculino,0,0,40,Medio
37,Dependiente,104359,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Bajo
39,Dependiente,123945,Secundaria,Soltero,Alto,Alta,Femenino,0,0,40,Alto
26,Dependiente,197292,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,50,Bajo
65,NA,37170,Primaria,Soltero,NA,NA,Masculino,0,0,20,Bajo
59,Dependiente,227386,Primaria,Soltero,Medio,Media,Masculino,0,0,40,Medio
33,Dependiente,134886,Técnico,Soltero,Medio,Media,Femenino,0,0,50,Alto
28,Dependiente,218039,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
44,Dependiente,239723,Secundaria,Caso,Alto,Baja,Femenino,1506,0,45,Alto
35,Dependiente,209993,Secundaria,Conviviente,Alto,Baja,Femenino,0,0,8,Medio
49,Dependiente,137192,Técnico,Soltero,Medio,Media,Masculino,0,1977,50,Alto
27,Dependiente,165365,Secundaria,Soltero,Alto,Alta,Masculino,2885,0,40,Medio
26,Mixto,184120,Técnico,Conviviente,Bajo,Alta,Masculino,0,0,50,Bajo
