edad,tipo_relacion_laboral,impuestos_anuales,nivel_educativo,estado_civil,clase_trabajo,educacion_final,genero,ganancia_capital,perdida_capital,horas_semanales,nivel_ingresos
56.0,Dependiente,119254.0,Primaria,Soltero,Alto,Alta,Femenino,0.0,0.0,40.0,Bajo
21.0,Dependiente,277530.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,40.0,Medio
48.0,Dependiente,118889.0,Secundaria,Soltero,Alto,Alta,Masculino,2885.0,0.0,15.0,Medio
59.0,Dependiente,193335.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
56.0,Dependiente,73684.0,Primaria,Soltero,Medio,Media,Masculino,0.0,0.0,40.0,Medio
36.0,Dependiente,214378.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,40.0,Alto
36.0,Dependiente,219483.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,40.0,Alto
27.0,Independiente,74056.0,Técnico,Conviviente,Bajo,Alta,Masculino,0.0,0.0,50.0,Bajo
31.0,Dependiente,62932.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
49.0,Dependiente,97883.0,Técnico,Soltero,Alto,Baja,Femenino,0.0,0.0,40.0,Bajo
34.0,Dependiente,375680.0,Técnico,Conviviente,Medio,Media,Femenino,0.0,0.0,40.0,Medio
34.0,Dependiente,122612.0,Técnico,Soltero,Alto,Alta,Femenino,7688.0,0.0,50.0,Alto
24.0,Dependiente,34568.0,Técnico,Conviviente,Bajo,Baja,Masculino,0.0,0.0,40.0,Bajo
32.0,Dependiente,62374.0,Técnico,Soltero,Medio,Media,Masculino,0.0,0.0,40.0,Medio
35.0,Dependiente,319831.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,60.0,Alto
37.0,Dependiente,127772.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,50.0,Alto
73.0,Dependiente,80986.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,20.0,Alto
28.0,Dependiente,142443.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
43.0,Dependiente,193490.0,Primaria,Soltero,Bajo,Baja,Masculino,0.0,0.0,45.0,Bajo
25.0,Mixto,66622.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,25.0,Alto
28.0,Dependiente,195000.0,Técnico,Conviviente,Medio,Baja,Femenino,0.0,0.0,45.0,Medio
30.0,Mixto,112358.0,Técnico,Soltero,Alto,Alta,Masculino,0.0,0.0,60.0,Alto
27.0,Dependiente,159724.0,Técnico,Conviviente,Medio,Media,Femenino,0.0,0.0,40.0,Medio
45.0,Mixto,162923.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,60.0,Bajo
59.0,Dependiente,370615.0,Secundaria,Casado,Alto,Baja,Femenino,0.0,0.0,60.0,Alto
33.0,Dependiente,170148.0,Secundaria,Soltero,Alto,Baja,Femenino,0.0,0.0,45.0,Bajo
24.0,Dependiente,98287.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Alto
25.0,Dependiente,219897.0,Superior,Conviviente,Alto,Alta,Femenino,0.0,0.0,35.0,Bajo
45.0,Dependiente,82797.0,Técnico,Soltero,Medio,Media,Masculino,0.0,0.0,45.0,Alto
54.0,Dependiente,172175.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
41.0,Independiente,34987.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,35.0,Alto
35.0,Independiente,154410.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
50.0,Dependiente,97741.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,45.0,Alto
25.0,Mixto,148300.0,Técnico,Conviviente,Bajo,Media,Femenino,0.0,0.0,15.0,Bajo
41.0,Independiente,103759.0,Secundaria,Soltero,Alto,Alta,Masculino,3942.0,0.0,40.0,Medio
30.0,Dependiente,66278.0,Secundaria,Conviviente,Bajo,Baja,Femenino,0.0,0.0,40.0,Bajo
65.0,Dependiente,225580.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,20.0,Alto
33.0,Dependiente,168387.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
33.0,Dependiente,93206.0,Sin estudios,Soltero,Medio,Media,Masculino,0.0,0.0,40.0,Medio
38.0,Independiente,248919.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,2051.0,40.0,Alto
35.0,Dependiente,342824.0,Secundaria,Conviviente,Alto,Alta,Femenino,1151.0,0.0,40.0,Alto
61.0,Dependiente,71209.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,45.0,Alto
45.0,Dependiente,266860.0,Superior,Soltero,Alto,Alta,Masculino,15024.0,0.0,50.0,Alto
59.0,Dependiente,329059.0,Técnico,Conviviente,Medio,Media,Masculino,0.0,0.0,50.0,Medio
31.0,Dependiente,196788.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,40.0,Alto
34.0,Independiente,226443.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
24.0,Dependiente,174907.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,30.0,Alto
50.0,Dependiente,213290.0,Técnico,Soltero,Bajo,Media,Femenino,0.0,1887.0,36.0,Alto
36.0,Dependiente,275653.0,Primaria,Casado,Medio,Alta,Femenino,2977.0,0.0,40.0,Bajo
45.0,Dependiente,271901.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,32.0,Alto
51.0,Dependiente,221532.0,Técnico,Soltero,Bajo,Alta,Masculino,0.0,0.0,40.0,Medio
27.0,Independiente,113545.0,Técnico,Conviviente,Medio,Media,Femenino,0.0,0.0,40.0,Medio
59.0,Independiente,120617.0,Secundaria,Conviviente,Alto,Baja,Femenino,0.0,0.0,40.0,Alto
32.0,Dependiente,348152.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
59.0,Dependiente,81929.0,Superior,Soltero,Medio,Media,Masculino,0.0,2415.0,45.0,Alto
36.0,Dependiente,269722.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
52.0,Dependiente,99307.0,Técnico,Soltero,Bajo,Media,Masculino,3103.0,0.0,48.0,Medio
40.0,Dependiente,235371.0,Técnico,Soltero,Alto,Baja,Masculino,0.0,0.0,40.0,Alto
29.0,Independiente,191355.0,Superior,Conviviente,Medio,Media,Masculino,0.0,0.0,40.0,Medio
79.0,Independiente,146244.0,Superior,Casado,Alto,Baja,Femenino,0.0,0.0,40.0,Medio
19.0,Dependiente,306467.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,20.0,Alto
23.0,Dependiente,182117.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
43.0,Dependiente,184378.0,Técnico,Conviviente,Bajo,Alta,Masculino,0.0,0.0,40.0,Bajo
23.0,Dependiente,207415.0,Técnico,Soltero,Medio,Media,Femenino,0.0,0.0,25.0,Bajo
90.0,Dependiente,90523.0,Secundaria,Casado,Alto,Baja,Masculino,0.0,0.0,99.0,Medio
24.0,Dependiente,234640.0,Secundaria,Casado,Alto,Alta,Femenino,0.0,0.0,36.0,Medio
41.0,Dependiente,306405.0,Secundaria,Soltero,Bajo,Baja,Femenino,0.0,0.0,40.0,Bajo
41.0,Mixto,423217.0,Técnico,Soltero,Bajo,Alta,Masculino,0.0,0.0,50.0,Bajo
64.0,Dependiente,103643.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,15.0,Alto
36.0,Dependiente,225399.0,Secundaria,Soltero,Bajo,Baja,Masculino,7298.0,0.0,40.0,Medio
19.0,Dependiente,212468.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,15.0,Alto
43.0,Dependiente,54611.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,60.0,Medio
65.0,Dependiente,330144.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
23.0,Independiente,336010.0,Técnico,Conviviente,Alto,Alta,Masculino,0.0,0.0,32.0,Medio
53.0,Dependiente,22154.0,Secundaria,Soltero,Medio,Media,Masculino,0.0,0.0,40.0,Medio
60.0,Dependiente,225526.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,32.0,Alto
18.0,Dependiente,137646.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,15.0,Bajo
46.0,Dependiente,159869.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,44.0,Alto
52.0,Mixto,90363.0,Superior,Soltero,Alto,Alta,Masculino,4358.2,0.0,35.0,Alto
17.0,Dependiente,276718.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,20.0,Bajo
28.0,Dependiente,59335.0,Técnico,Soltero,Medio,Baja,Femenino,0.0,0.0,15.0,Bajo
48.0,Dependiente,167918.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Alto
53.0,Dependiente,149217.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
54.0,Dependiente,24108.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,40.0,Bajo
23.0,Dependiente,239663.0,Secundaria,Conviviente,Alto,Alta,Masculino,2597.0,0.0,50.0,Bajo
30.0,Dependiente,177304.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,44.0,Bajo
34.0,Dependiente,100669.0,Técnico,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
59.0,Dependiente,169982.0,Secundaria,Soltero,Medio,Media,Masculino,15024.0,0.0,60.0,Alto
51.0,Dependiente,246820.0,Secundaria,Soltero,Alto,Alta,Masculino,7298.0,0.0,48.0,Alto
19.0,Dependiente,211355.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,12.0,Medio
51.0,Dependiente,230095.0,Técnico,Conviviente,Bajo,Media,Femenino,0.0,0.0,40.0,Bajo
35.0,Dependiente,186035.0,Técnico,Conviviente,Medio,Media,Masculino,0.0,0.0,40.0,Bajo
35.0,Dependiente,70447.0,Secundaria,Conviviente,Alto,Baja,Masculino,4650.0,0.0,20.0,Alto
38.0,Dependiente,243484.0,Técnico,Soltero,Medio,Media,Femenino,0.0,0.0,28.0,Alto
46.0,Dependiente,90758.0,Superior,Conviviente,Alto,Alta,Masculino,4800.0,0.0,35.0,Alto
49.0,Dependiente,119182.0,Secundaria,Conviviente,Bajo,Baja,Femenino,0.0,0.0,35.0,Bajo
32.0,Mixto,102986.0,Sin estudios,Soltero,Bajo,Baja,Femenino,0.0,0.0,40.0,Alto
55.0,Dependiente,200992.0,Secundaria,Casado,Alto,Alta,Femenino,0.0,0.0,35.0,Alto
30.0,Dependiente,156890.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,45.0,Medio
39.0,Dependiente,305597.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,40.0,Bajo
62.0,Independiente,198686.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
54.0,Dependiente,420691.0,Sin estudios,Soltero,Bajo,Baja,Masculino,0.0,0.0,40.0,Bajo
72.0,Dependiente,271352.0,Primaria,Soltero,Alto,Alta,Masculino,0.0,0.0,12.0,Bajo
33.0,Dependiente,206512.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
61.0,Dependiente,69867.0,Secundaria,Soltero,Alto,Alta,Masculino,2000.0,0.0,40.0,Alto
35.0,Dependiente,30381.0,Técnico,Soltero,Medio,Media,Masculino,0.0,0.0,45.0,Medio
21.0,Dependiente,149704.0,Secundaria,Conviviente,Alto,Alta,Femenino,1055.0,0.0,40.0,Bajo
41.0,Dependiente,70645.0,Superior,Casado,Alto,Alta,Femenino,4650.0,0.0,55.0,Bajo
74.0,Dependiente,272667.0,Técnico,Casado,Alto,Alta,Femenino,0.0,0.0,20.0,Bajo
39.0,Dependiente,190297.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,55.0,Alto
20.0,Dependiente,54012.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Medio
22.0,Dependiente,163911.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,20.0,Bajo
18.0,Dependiente,231193.0,Secundaria,Conviviente,Alto,Alta,Masculino,4800.0,0.0,30.0,Alto
25.0,Dependiente,130793.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,30.0,Alto
18.0,Dependiente,173255.0,Secundaria,Conviviente,Alto,Alta,Masculino,1055.0,0.0,25.0,Medio
25.0,Dependiente,242464.0,Técnico,Conviviente,Bajo,Alta,Masculino,0.0,0.0,40.0,Bajo
21.0,Independiente,299153.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,15.0,Medio
34.0,Dependiente,434292.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,30.0,Alto
33.0,Mixto,55291.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
39.0,Dependiente,154641.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,40.0,Bajo
63.0,Dependiente,234083.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,2205.0,40.0,Bajo
36.0,Independiente,318972.0,Secundaria,Soltero,Alto,Baja,Femenino,0.0,0.0,65.0,Alto
61.0,Independiente,195519.0,Superior,Conviviente,Alto,Baja,Femenino,0.0,0.0,25.0,Bajo
54.0,Independiente,197184.0,Técnico,Soltero,Alto,Alta,Masculino,0.0,0.0,38.0,Alto
30.0,Dependiente,447739.0,Superior,Conviviente,Alto,Alta,Masculino,0.0,0.0,60.0,Alto
29.0,Independiente,132412.0,Técnico,Conviviente,Medio,Media,Masculino,0.0,0.0,40.0,Bajo
44.0,Dependiente,361280.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,80.0,Alto
24.0,Dependiente,36058.0,Técnico,Conviviente,Medio,Media,Masculino,0.0,0.0,50.0,Bajo
24.0,Dependiente,112459.0,Superior,Conviviente,Alto,Alta,Femenino,0.0,0.0,45.0,Alto
47.0,Independiente,165822.0,Secundaria,Soltero,Alto,Baja,Masculino,0.0,0.0,40.0,Alto
30.0,Dependiente,232356.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,40.0,Medio
71.0,Dependiente,110380.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,2467.0,52.0,Medio
32.0,Dependiente,127384.0,Técnico,Soltero,Alto,Alta,Masculino,0.0,0.0,55.0,Alto
33.0,Dependiente,273243.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
35.0,Dependiente,225399.0,Secundaria,Conviviente,Bajo,Baja,Masculino,8614.0,0.0,40.0,Medio
18.0,Dependiente,28648.0,Secundaria,Conviviente,Alto,Media,Femenino,0.0,0.0,40.0,Alto
41.0,Dependiente,194636.0,Técnico,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
65.0,Independiente,205024.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,8.0,Alto
42.0,Dependiente,185413.0,Técnico,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Medio
43.0,Independiente,195385.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
45.0,Dependiente,187666.0,Técnico,Casado,Bajo,Alta,Femenino,2000.0,0.0,45.0,Bajo
38.0,Dependiente,52738.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
50.0,Dependiente,160107.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,55.0,Alto
22.0,Dependiente,374313.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Alto
52.0,Independiente,152795.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
69.0,Dependiente,312653.0,Secundaria,Soltero,Medio,Media,Masculino,0.0,0.0,25.0,Bajo
46.0,Independiente,162852.0,Secundaria,Soltero,Alto,Baja,Femenino,0.0,0.0,40.0,Bajo
28.0,Mixto,161538.0,Técnico,Conviviente,Alto,Alta,Femenino,0.0,0.0,47.0,Alto
23.0,Dependiente,232512.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,40.0,Bajo
38.0,Dependiente,312108.0,Secundaria,Conviviente,Alto,Baja,Femenino,0.0,0.0,40.0,Bajo
47.0,Dependiente,213745.0,Secundaria,Soltero,Alto,Baja,Femenino,0.0,0.0,45.0,Alto
23.0,Dependiente,549349.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
30.0,Dependiente,398662.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Medio
34.0,Dependiente,195860.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
25.0,Dependiente,96268.0,Secundaria,Soltero,Alto,Baja,Femenino,0.0,0.0,40.0,Bajo
26.0,Independiente,211497.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
43.0,Dependiente,150533.0,Técnico,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Alto
47.0,Dependiente,120131.0,Técnico,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
46.0,Dependiente,182541.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,1672.0,50.0,Alto
44.0,Dependiente,29115.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,40.0,Bajo
53.0,Dependiente,151411.0,Técnico,Soltero,Bajo,Baja,Masculino,0.0,0.0,45.0,Alto
35.0,Independiente,223242.0,Técnico,Soltero,Bajo,Alta,Masculino,0.0,0.0,40.0,Bajo
28.0,Dependiente,120475.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,20.0,Bajo
31.0,Independiente,1033222.0,Secundaria,Soltero,Alto,Alta,Masculino,2000.0,5200.0,40.0,Alto
20.0,Dependiente,182342.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
37.0,Dependiente,29054.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Medio
29.0,Dependiente,246933.0,Secundaria,Conviviente,Alto,Media,Masculino,0.0,0.0,40.0,Bajo
27.0,Dependiente,221436.0,Técnico,Soltero,Medio,Media,Femenino,0.0,0.0,40.0,Alto
23.0,Dependiente,363219.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,6.0,Alto
43.0,Dependiente,339814.0,Secundaria,Soltero,Alto,Alta,Masculino,5178.0,0.0,40.0,Alto
38.0,Dependiente,430035.0,Primaria,Soltero,Medio,Media,Masculino,0.0,0.0,54.0,Bajo
30.0,Dependiente,125762.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,30.0,Alto
37.0,Dependiente,61778.0,Técnico,Conviviente,Bajo,Baja,Masculino,0.0,0.0,30.0,Bajo
21.0,Dependiente,72953.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
55.0,Dependiente,101524.0,Técnico,Soltero,Medio,Media,Masculino,0.0,0.0,40.0,Alto
37.0,Dependiente,183800.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,1887.0,40.0,Medio
21.0,Dependiente,243842.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
56.0,Dependiente,235826.0,Secundaria,Soltero,Alto,Alta,Masculino,5013.0,0.0,40.0,Bajo
24.0,Dependiente,117363.0,Técnico,Conviviente,Bajo,Baja,Femenino,0.0,0.0,35.0,Bajo
54.0,Dependiente,154728.0,Técnico,Soltero,Medio,Media,Masculino,7688.0,0.0,40.0,Medio
44.0,Dependiente,147206.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,12.0,Alto
44.0,Dependiente,162643.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,43.0,Bajo
33.0,Dependiente,193042.0,Secundaria,Soltero,Medio,Media,Masculino,0.0,0.0,60.0,Medio
28.0,Dependiente,175262.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
29.0,Dependiente,120359.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
44.0,Dependiente,262684.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,1504.0,45.0,Medio
37.0,Dependiente,120590.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,45.0,Alto
38.0,Independiente,364958.0,Secundaria,Soltero,Alto,Alta,Masculino,3464.0,0.0,40.0,Alto
24.0,Dependiente,182504.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,25.0,Bajo
74.0,Dependiente,188709.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Alto
19.0,Dependiente,283945.0,Primaria,Conviviente,Bajo,Baja,Masculino,0.0,1602.0,45.0,Bajo
48.0,Dependiente,265083.0,Primaria,Soltero,Bajo,Baja,Femenino,0.0,0.0,38.0,Bajo
37.0,Dependiente,329026.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,40.0,Alto
22.0,Dependiente,172766.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,40.0,Bajo
33.0,Dependiente,149726.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
51.0,Dependiente,169364.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,40.0,Alto
49.0,Dependiente,318331.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Medio
24.0,Dependiente,308205.0,Primaria,Conviviente,Medio,Baja,Masculino,0.0,0.0,40.0,Medio
60.0,Dependiente,88055.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,24.0,Alto
53.0,Dependiente,346871.0,Secundaria,Soltero,Alto,Alta,Masculino,4787.0,0.0,46.0,Alto
40.0,Dependiente,162108.0,Técnico,Soltero,Alto,Alta,Femenino,0.0,0.0,50.0,Bajo
32.0,Dependiente,90446.0,Primaria,Soltero,Medio,Media,Masculino,0.0,0.0,40.0,Medio
30.0,Independiente,101345.0,Secundaria,Conviviente,Alto,Baja,Femenino,0.0,0.0,26.0,Alto
47.0,Dependiente,139268.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
35.0,Independiente,226789.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,75.0,Medio
30.0,Dependiente,189620.0,Técnico,Conviviente,Medio,Media,Femenino,4800.0,0.0,40.0,Medio
46.0,Dependiente,122026.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Bajo
24.0,Dependiente,217226.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,30.0,Bajo
56.0,Dependiente,197114.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,28.0,Alto
47.0,Dependiente,191957.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
29.0,Dependiente,191935.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
53.0,Dependiente,266529.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,40.0,Medio
36.0,Dependiente,272944.0,Técnico,Soltero,Alto,Alta,Masculino,0.0,1887.0,40.0,Alto
39.0,Dependiente,76767.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,60.0,Alto
50.0,Dependiente,30447.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,45.0,Bajo
45.0,Dependiente,99179.0,Secundaria,Casado,Alto,Baja,Femenino,0.0,0.0,40.0,Alto
38.0,Dependiente,179579.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
44.0,Dependiente,171424.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,2205.0,35.0,Alto
24.0,Dependiente,99386.0,Técnico,Casado,Alto,Alta,Femenino,0.0,0.0,40.0,Alto
34.0,Dependiente,130369.0,Secundaria,Soltero,Alto,Baja,Femenino,1151.0,0.0,48.0,Bajo
42.0,Mixto,122861.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
34.0,Dependiente,317809.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,50.0,Medio
49.0,Independiente,420282.0,Secundaria,Conviviente,Alto,Baja,Femenino,0.0,0.0,40.0,Alto
53.0,Dependiente,100109.0,Superior,Soltero,Alto,Alta,Masculino,0.0,1977.0,40.0,Alto
52.0,Mixto,84278.0,Secundaria,Soltero,Alto,Alta,Masculino,7688.0,0.0,55.0,Alto
28.0,Dependiente,183155.0,Técnico,Soltero,Bajo,Media,Masculino,0.0,0.0,55.0,Bajo
26.0,Dependiente,173927.0,Técnico,Conviviente,Medio,Media,Femenino,0.0,0.0,60.0,Medio
23.0,Dependiente,160398.0,Secundaria,Casado,Alto,Baja,Masculino,0.0,0.0,40.0,Alto
44.0,Independiente,254146.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
42.0,Dependiente,245317.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Alto
32.0,Independiente,44777.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,46.0,Alto
56.0,Dependiente,170148.0,Secundaria,Soltero,Alto,Baja,Masculino,0.0,0.0,40.0,Alto
38.0,Dependiente,179668.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Medio
68.0,Independiente,422013.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,3683.0,40.0,Medio
34.0,Dependiente,175878.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
55.0,Dependiente,163083.0,Superior,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Alto
25.0,Dependiente,258276.0,Secundaria,Conviviente,Alto,Alta,Masculino,0.0,0.0,40.0,Bajo
28.0,Dependiente,64940.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,30.0,Medio
33.0,Dependiente,126950.0,Secundaria,Soltero,Medio,Media,Masculino,0.0,0.0,60.0,Medio
23.0,Independiente,136075.0,Técnico,Conviviente,Alto,Alta,Femenino,0.0,0.0,32.0,Bajo
31.0,Dependiente,400535.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Medio
18.0,Dependiente,94196.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,25.0,Bajo
26.0,Dependiente,245029.0,Técnico,Conviviente,Medio,Media,Femenino,0.0,0.0,40.0,Bajo
45.0,Dependiente,213140.0,Primaria,Soltero,Medio,Media,Masculino,2829.0,0.0,40.0,Bajo
39.0,Dependiente,74163.0,Secundaria,Soltero,Alto,Alta,Femenino,0.0,0.0,40.0,Alto
37.0,Dependiente,179671.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,40.0,Medio
20.0,Dependiente,201799.0,Secundaria,Conviviente,Alto,Alta,Femenino,0.0,0.0,13.0,Medio
31.0,Independiente,373432.0,Técnico,Soltero,Alto,Alta,Masculino,7298.0,0.0,55.0,Alto
41.0,Dependiente,103980.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,52.0,Medio
38.0,Dependiente,179117.0,Técnico,Conviviente,Alto,Alta,Femenino,10520.0,0.0,50.0,Alto
36.0,Dependiente,108103.0,Secundaria,Soltero,Alto,Alta,Masculino,0.0,0.0,50.0,Medio
20.0,Dependiente,116375.0,Primaria,Conviviente,Medio,Media,Femenino,0.0,0.0,40.0,Medio
